time,main_car_id,main_car_x,main_car_y,main_car_z,main_car_speed(km/h),main_car_pitch,main_car_yaw,main_car_roll,vice_car_L1_1_id,vice_car_L1_1_x,vice_car_L1_1_y,vice_car_L1_1_z,vice_car_L1_1_speed(km/h),vice_car_L1_1_pitch,vice_car_L1_1_yaw,vice_car_L1_1_roll,vice_car_L1_2_id,vice_car_L1_2_x,vice_car_L1_2_y,vice_car_L1_2_z,vice_car_L1_2_speed(km/h),vice_car_L1_2_pitch,vice_car_L1_2_yaw,vice_car_L1_2_roll,vice_car_L2_1_id,vice_car_L2_1_x,vice_car_L2_1_y,vice_car_L2_1_z,vice_car_L2_1_speed(km/h),vice_car_L2_1_pitch,vice_car_L2_1_yaw,vice_car_L2_1_roll,vice_car_L3_1_id,vice_car_L3_1_x,vice_car_L3_1_y,vice_car_L3_1_z,vice_car_L3_1_speed(km/h),vice_car_L3_1_pitch,vice_car_L3_1_yaw,vice_car_L3_1_roll
1715838798.358,1886,-799.7925415039062,-291.25,0.005256252363324165,59.967617650272786,0.00262279249727726,-0.00030517575214616954,0.0,1887,-779.9338989257812,-294.75,0.0030901909340173006,57.75075989210536,0.03908234089612961,0.00020465542911551893,2.004036559810629e-06,1888,-849.9581909179688,-294.752685546875,0.003187980502843857,58.03480552087058,0.027211472392082214,-0.0027465822640806437,0.002021130872890353,1889,-739.8621215820312,-291.25,0.003125533927232027,57.97569122675343,0.03361135721206665,2.1858921172679402e-05,0.0,1890,-779.8619995117188,-287.75,0.0031250189058482647,57.93143692384364,0.03368649259209633,6.003421367495321e-05,0.0
1715838798.374,1886,-799.7925415039062,-291.25,0.005256252363324165,59.967617650272786,0.00262279249727726,-0.00030517575214616954,0.0,1887,-779.9338989257812,-294.75,0.0030901909340173006,57.75075989210536,0.03908234089612961,0.00020465542911551893,2.004036559810629e-06,1888,-849.9581909179688,-294.752685546875,0.003187980502843857,58.03480552087058,0.027211472392082214,-0.0027465822640806437,0.002021130872890353,1889,-739.8621215820312,-291.25,0.003125533927232027,57.97569122675343,0.03361135721206665,2.1858921172679402e-05,0.0,1890,-779.8619995117188,-287.75,0.0031250189058482647,57.93143692384364,0.03368649259209633,6.003421367495321e-05,0.0
1715838798.389,1886,-799.3754272460938,-291.25,0.005225391127169132,59.97950881582835,0.00262279249727726,-0.00030517575214616954,0.0,1887,-779.5324096679688,-294.75,0.003113403217867017,57.758745579072894,0.03667811304330826,0.0001737215934554115,0.0,1888,-849.5545654296875,-294.75250244140625,0.0032006262335926294,58.05276789097603,0.02613913267850876,0.004526843782514334,0.001893810578621924,1889,-739.458984375,-291.25,0.0031430816743522882,57.986354831924245,0.032006263732910156,5.951165348960785e-06,0.0,1890,-779.4591064453125,-287.75,0.003142719157040119,57.94227219037041,0.032060906291007996,4.5740409404970706e-05,0.0
1715838798.402,1886,-799.3754272460938,-291.25,0.005225391127169132,59.97950881582835,0.00262279249727726,-0.00030517575214616954,0.0,1887,-779.5324096679688,-294.75,0.003113403217867017,57.758745579072894,0.03667811304330826,0.0001737215934554115,0.0,1888,-849.5545654296875,-294.75250244140625,0.0032006262335926294,58.05276789097603,0.02613913267850876,0.004526843782514334,0.001893810578621924,1889,-739.458984375,-291.25,0.0031430816743522882,57.986354831924245,0.032006263732910156,5.951165348960785e-06,0.0,1890,-779.4591064453125,-287.75,0.003142719157040119,57.94227219037041,0.032060906291007996,4.5740409404970706e-05,0.0
1715838798.431,1886,-798.6353149414062,-291.25,0.0051206969656050205,59.96534470472536,0.00262279249727726,-0.00030517575214616954,0.0,1887,-778.8192138671875,-294.75,0.0031839560251682997,57.83759308151352,0.028782416135072708,0.0001612722553545609,0.0,1888,-848.837646484375,-294.75225830078125,0.0032537078950554132,58.143829803526636,0.02034713327884674,0.014967701397836208,0.0014013235922902822,1889,-738.7428588867188,-291.25,0.003205585293471813,58.068175510064435,0.025230716913938522,0.0,0.0,1890,-778.7435913085938,-287.75,0.00320543278940022,58.0244087253984,0.025244377553462982,3.345079312566668e-05,0.0
1715838798.447,1886,-798.281494140625,-291.25,0.0051045226864516735,59.98248169373399,0.00262279249727726,-0.00030517575214616954,0.0,1887,-778.4778442382812,-294.75,0.003225574502721429,57.89682312252485,0.023973962292075157,0.00016010680701583624,0.0,1888,-848.4944458007812,-294.7521057128906,0.00328763946890831,58.207075551264886,0.016460755839943886,0.018607884645462036,0.001111346296966076,1889,-738.4002075195312,-291.25,0.0032441329676657915,58.12825012512149,0.02087988704442978,0.0,0.0,1890,-778.4011840820312,-287.75,0.0032440375071018934,58.08463440247426,0.02088671736419201,3.241511876694858e-05,0.0
1715838798.475,1886,-797.933837890625,-291.25,0.005084991455078125,59.98339498159063,0.00262279249727726,-0.00030517575214616954,0.0,1887,-778.1421508789062,-294.75,0.003268661443144083,57.96541900832683,0.018933283165097237,0.00016146920097526163,0.0,1888,-848.1568603515625,-294.75201416015625,0.0033236693125218153,58.27873968653263,0.012267018668353558,0.021131550893187523,0.0007880488992668688,1889,-738.0630493164062,-291.25,0.0032845495734363794,58.1974021937358,0.016242189332842827,0.0,0.0,1890,-778.0642700195312,-287.75,0.0032845304813236,58.153923800192814,0.016255849972367287,3.3895365049829707e-05,0.0
1715838798.491,1886,-797.5963134765625,-291.25,0.0050676725804805756,59.98388245783432,0.00262279249727726,-0.00030517575214616954,0.0,1887,-777.8158569335938,-294.75,0.0033110426738858223,58.04002990883311,0.013933585025370121,0.00016482832143083215,0.0,1888,-847.828857421875,-294.7519226074219,0.0033596991561353207,58.355656906835236,0.008032302372157574,0.02267417684197426,0.0004822477058041841,1889,-737.7354736328125,-291.25,0.003324661171063781,58.272328951089364,0.01161132100969553,0.0,0.0,1890,-777.7369384765625,-287.75,0.00332469935528934,58.228994753139816,0.01161132100969553,3.739582825801335e-05,0.0
1715838798.51,1886,-797.2601928710938,-291.25,0.005050620995461941,59.98395798109353,0.00262279249727726,-0.00030517575214616954,0.0,1887,-777.4905395507812,-294.75,0.0033528136555105448,58.12079315315999,0.00897486787289381,0.00016989059804473072,0.0,1888,-847.501708984375,-294.7518005371094,0.003395671723410487,58.43815666121666,0.0037839245051145554,0.023413201794028282,0.0002020425017690286,1889,-737.4088134765625,-291.25,0.003364467527717352,58.35325012377693,0.00697362283244729,0.0,0.0,1890,-777.4105224609375,-287.75,0.00336456298828125,58.31003952199679,0.0069667925126850605,4.2602263420121744e-05,0.0
1715838798.527,1886,-797.2601928710938,-291.25,0.005050620995461941,59.98395798109353,0.00262279249727726,-0.00030517575214616954,0.0,1887,-777.4905395507812,-294.75,0.0033528136555105448,58.12079315315999,0.00897486787289381,0.00016989059804473072,0.0,1888,-847.501708984375,-294.7518005371094,0.003395671723410487,58.43815666121666,0.0037839245051145554,0.023413201794028282,0.0002020425017690286,1889,-737.4088134765625,-291.25,0.003364467527717352,58.35325012377693,0.00697362283244729,0.0,0.0,1890,-777.4105224609375,-287.75,0.00336456298828125,58.31003952199679,0.0069667925126850605,4.2602263420121744e-05,0.0
1715838798.552,1886,-796.5083618164062,-291.25,0.004952125251293182,59.964801948239476,0.00262279249727726,-0.00030517575214616954,0.0,1887,-776.7605590820312,-294.75,0.00344161968678236,58.319384766440606,-0.0016529057174921036,0.00018643650400917977,0.0,1888,-846.7677001953125,-294.7515563964844,0.003473110031336546,58.63911617389253,-0.005464151035994291,0.022791175171732903,-0.000274658203125,1889,-736.6758422851562,-291.25,0.003449668874964118,58.55171127416988,-0.0030257736798375845,1.59253177116625e-05,0.0,1890,-776.6782836914062,-287.75,0.0034498595632612705,58.508795929955994,-0.003053094493225217,5.944109943811782e-05,0.0
1715838798.586,1886,-796.15771484375,-291.25,0.00493980385363102,59.982612067543464,0.00262279249727726,-0.00030517575214616954,0.0,1887,-776.4193725585938,-294.75,0.003478641388937831,58.418302918156975,-0.006106188986450434,0.0001960680092452094,0.0,1888,-846.4246826171875,-294.7514953613281,0.003505706787109375,58.73859013900944,-0.009398339316248894,0.021735329180955887,-0.00042724609375,1889,-736.3333129882812,-291.25,0.0034853743854910135,58.65039596630717,-0.007267320994287729,2.5538320187479258e-05,0.0,1890,-776.3359985351562,-287.75,0.0034856032580137253,58.60761795119496,-0.007294641807675362,6.917752034496516e-05,0.0
1715838798.602,1886,-795.8190307617188,-291.25,0.0048845671117305756,59.967033034429335,0.00262279249727726,-0.00030517575214616954,0.0,1887,-776.0890502929688,-294.75,0.003511562244966626,58.51675415097037,-0.010067698545753956,0.0002063084248220548,0.0,1888,-846.092529296875,-294.7514343261719,0.003534850897267461,58.83732949089738,-0.0129090566188097,0.020393718034029007,-0.00054931640625,1889,-736.001708984375,-291.25,0.003517207922413945,58.74854507500794,-0.011051245033740997,3.578944961191155e-05,0.0,1890,-776.0045776367188,-287.75,0.003517474979162216,58.70589752253108,-0.011078566312789917,7.949784048832953e-05,0.0
1715838798.619,1886,-795.4627075195312,-291.25,0.004871501587331295,59.9824198053874,0.00262279249727726,-0.00030517575214616954,0.0,1887,-775.7410278320312,-294.75,0.0035434148740023375,58.62273788504308,-0.013919924385845661,0.0002179152361350134,0.0,1888,-845.7426147460938,-294.7513732910156,0.003563137026503682,58.94340221000971,-0.016330981627106667,0.018712088465690613,-0.0006408691988326609,1889,-735.6522216796875,-291.25,0.0035480689257383347,58.8541511539503,-0.014712226577103138,4.7433994041057304e-05,0.0,1890,-775.6553955078125,-287.75,0.0035483359824866056,58.811640930595544,-0.014739547856152058,9.118833258980885e-05,0.0
1715838798.631,1886,-795.4627075195312,-291.25,0.004871501587331295,59.9824198053874,0.00262279249727726,-0.00030517575214616954,0.0,1887,-775.7410278320312,-294.75,0.0035434148740023375,58.62273788504308,-0.013919924385845661,0.0002179152361350134,0.0,1888,-845.7426147460938,-294.7513732910156,0.003563137026503682,58.94340221000971,-0.016330981627106667,0.018712088465690613,-0.0006408691988326609,1889,-735.6522216796875,-291.25,0.0035480689257383347,58.8541511539503,-0.014712226577103138,4.7433994041057304e-05,0.0,1890,-775.6553955078125,-287.75,0.0035483359824866056,58.811640930595544,-0.014739547856152058,9.118833258980885e-05,0.0
1715838798.665,1886,-794.7999267578125,-291.25,0.004802799317985773,59.96887318695633,0.00262279249727726,-0.00030517575214616954,0.0,1887,-775.0918579101562,-294.75,0.0035953139886260033,58.82494812059296,-0.02020369842648506,0.0002413834590697661,0.0,1888,-845.0899047851562,-294.751220703125,0.0036093902308493853,59.14530996690394,-0.021938566118478775,0.015176864340901375,-0.000762939453125,1889,-735.0005493164062,-291.25,0.0035984229762107134,59.055516815406556,-0.02075694315135479,7.097560592228547e-05,0.0,1890,-775.004150390625,-287.75,0.0035986709408462048,59.01326065089989,-0.02078426443040371,0.00011477962834760547,4.4018318590133276e-07
1715838798.677,1886,-794.4668579101562,-291.25,0.004793243482708931,59.98429424742553,0.00262279249727726,-0.00030517575214616954,0.0,1887,-774.764892578125,-294.75,0.0036177444271743298,58.92837753343177,-0.02294943481683731,0.000253929290920496,1.08768790596514e-06,1888,-844.7611694335938,-294.75115966796875,0.0036294935271143913,59.24840970211747,-0.024383774027228355,0.013364344835281372,-0.00079345703125,1889,-734.6722412109375,-291.25,0.00362020474858582,59.15847244278817,-0.02333875559270382,8.353829616680741e-05,7.905367738203495e-07,1890,-774.676025390625,-287.75,0.003620471805334091,59.11634674093199,-0.02340022660791874,0.00012733833864331245,6.215130952114123e-07
1715838798.696,1886,-794.4668579101562,-291.25,0.004793243482708931,59.98429424742553,0.00262279249727726,-0.00030517575214616954,0.0,1887,-774.764892578125,-294.75,0.0036177444271743298,58.92837753343177,-0.02294943481683731,0.000253929290920496,1.08768790596514e-06,1888,-844.7611694335938,-294.75115966796875,0.0036294935271143913,59.24840970211747,-0.024383774027228355,0.013364344835281372,-0.00079345703125,1889,-734.6722412109375,-291.25,0.00362020474858582,59.15847244278817,-0.02333875559270382,8.353829616680741e-05,7.905367738203495e-07,1890,-774.676025390625,-287.75,0.003620471805334091,59.11634674093199,-0.02340022660791874,0.00012733833864331245,6.215130952114123e-07
1715838798.709,1886,-794.0721435546875,-291.25,0.004773807246237993,59.98045607021688,0.00262279249727726,-0.00030517575214616954,0.0,1887,-774.3765258789062,-294.75,0.0036400603130459785,59.05210418750037,-0.02566101960837841,0.0002692629350349307,2.7406017579778563e-06,1888,-844.3706665039062,-294.7510986328125,0.0036495018284767866,59.37162129205053,-0.026828981935977936,0.011321532540023327,-0.000762939453125,1889,-734.282470703125,-291.25,0.0036418912932276726,59.28160858165258,-0.02597520872950554,9.888725617201999e-05,2.0540023797366302e-06,1890,-774.2864379882812,-287.75,0.0036421583499759436,59.23962707536441,-0.02600252814590931,0.00014266459038481116,1.5443390566360904e-06
1715838798.721,1886,-793.6953125,-291.25,0.00475809071213007,59.982035300703416,0.00262279249727726,-0.00030517575214616954,0.0,1887,-774.0050659179688,-294.75,0.0036584280896931887,59.17107925467187,-0.027887661010026932,0.0002843005058821291,4.199793238512939e-06,1888,-843.9970703125,-294.75103759765625,0.003665657015517354,59.483970225457135,-0.02880973555147648,0.009597230702638626,-0.0007324218167923391,1889,-733.9096069335938,-291.25,0.0036596106365323067,59.39791946420302,-0.02810622751712799,0.00011388655548216775,3.7652205264748773e-06,1890,-773.913818359375,-287.75,0.0036600111052393913,59.358142090003355,-0.02817452885210514,0.00015769699530210346,2.502411007299088e-06
1715838798.736,1886,-793.6953125,-291.25,0.00475809071213007,59.982035300703416,0.00262279249727726,-0.00030517575214616954,0.0,1887,-774.0050659179688,-294.75,0.0036584280896931887,59.17107925467187,-0.027887661010026932,0.0002843005058821291,4.199793238512939e-06,1888,-843.9970703125,-294.75103759765625,0.003665657015517354,59.483970225457135,-0.02880973555147648,0.009597230702638626,-0.0007324218167923391,1889,-733.9096069335938,-291.25,0.0036596106365323067,59.39791946420302,-0.02810622751712799,0.00011388655548216775,3.7652205264748773e-06,1890,-773.913818359375,-287.75,0.0036600111052393913,59.358142090003355,-0.02817452885210514,0.00015769699530210346,2.502411007299088e-06
1715838798.753,1886,-793.3416137695312,-291.25,0.004745216108858585,59.98309269324714,0.00262279249727726,-0.00030517575214616954,0.0,1887,-773.6558227539062,-294.75,0.0036732673179358244,59.28330459651014,-0.029731811955571175,0.00029870509752072394,5.143205726199085e-06,1888,-843.6460571289062,-294.7509460449219,0.003676566993817687,59.567521252441786,-0.030121132731437683,0.008230021223425865,-0.0006713866023346782,1889,-733.5589599609375,-291.25,0.0036731527652591467,59.498046112144664,-0.029759133234620094,0.00012804477591998875,5.145962404640159e-06,1890,-773.5634155273438,-287.75,0.0036742209922522306,59.4651420594877,-0.029875244945287704,0.00017203285824507475,4.475578407436842e-06
1715838798.77,1886,-793.0186767578125,-291.25,0.004732456058263779,59.98487792603,0.00262279249727726,-0.00030517575214616954,0.0,1887,-773.3363037109375,-294.75,0.0036854934878647327,59.384619141232015,-0.03122762404382229,0.00031205659615807235,5.938383765169419e-06,1888,-843.3251953125,-294.75091552734375,0.0036808776203542948,59.61400024903654,-0.03064022772014141,0.0071604885160923,-0.0006103513878770173,1889,-733.2383422851562,-291.25,0.0036816976498812437,59.56799469003279,-0.03079049102962017,0.00014048184675630182,6.045565896783955e-06,1890,-773.2429809570312,-287.75,0.003684196388348937,59.5455139161926,-0.03109784983098507,0.00018484682368580252,5.6947437769849785e-06
