ID,StorageTime,fvo|FrameNumber,fvo|TimeStamp,fvo|UserTimeStamp,fvo|FrameRate,fvo|HeadPosition_x,fvo|HeadPosition_y,fvo|HeadPosition_z,fvo|HeadHeading,fvo|HeadPitch,fvo|HeadRoll,fvo|GazeOrigin_x,fvo|GazeOrigin_y,fvo|GazeOrigin_z,fvo|EyePosition_x,fvo|EyePosition_y,fvo|EyePosition_z,fvo|GazeDirection_x,fvo|GazeDirection_y,fvo|GazeDirection_z,fvo|GazeDirectionQ,fvo|ClosestWorldIntersection_worldPoint_x,fvo|ClosestWorldIntersection_worldPoint_y,fvo|ClosestWorldIntersection_worldPoint_z,fvo|ClosestWorldIntersection_objectPoint_x,fvo|ClosestWorldIntersection_objectPoint_y,fvo|ClosestWorldIntersection_objectPoint_z,fvo|ClosestWorldIntersection_objectName,fvo|LeftEyelidOpening,fvo|RightEyelidOpening,fvo|LeftPupilDiameter,fvo|RightPupilDiameter,fvo|EstimatedGazeOrigin_x,fvo|EstimatedGazeOrigin_y,fvo|EstimatedGazeOrigin_z,fvo|EstimatedEyePosition_x,fvo|EstimatedEyePosition_y,fvo|EstimatedEyePosition_z,fvo|EstimatedGazeDirection_x,fvo|EstimatedGazeDirection_y,fvo|EstimatedGazeDirection_z,fvo|EstimatedGazeDirectionQ,fvo|ScreenPoint2D_x,fvo|ScreenPoint2D_y
132190,1.72E+16,220970,36824885294,0,60.01636446,0.07841455,-0.069740321,0.689048891,2.144032857,0.650012167,0.077623278,0.05840439,0.010393797,0.635465246,,,,-0.756801414,0.387512607,-0.526389209,0,0,0,0,0,0,0,,0.008042577,0.007152515,0.00433333,0.004234909,0.056551961,0.009929116,0.632581623,0.053066431,0.005317727,0.668957531,-0.750926069,0.479234479,-0.454361479,0.756386459,332,259
132191,1.72E+16,220971,36825051994,0,60.02481025,0.077872172,-0.06930984,0.689731134,2.146464757,0.641473443,0.078437138,0.056193524,0.010957709,0.633683433,,,,-0.763973384,0.38085846,-0.520856508,0,0,0,0,0,0,0,,0.007777733,0.006647135,0.00433333,0.004248959,0.055334028,0.01028913,0.632569724,0.052052905,0.005468551,0.66920159,-0.742154547,0.471372861,-0.476460129,0.762190461,403,285
132192,1.72E+16,220972,36825218023,0,60.02901402,0.077089119,-0.068869375,0.690224865,2.1388504,0.639679399,0.074556301,0.055339588,0.010926652,0.638045214,,,,-0.793331181,0.368777762,-0.484384765,0,0,0,0,0,0,0,,0.007526651,0.006641843,0.00433333,0.00427027,0.053642268,0.01072464,0.633689978,0.050923168,0.005859614,0.669955946,-0.754451249,0.473777125,-0.454245033,0.881403327,318,268
132193,1.72E+16,220973,36825384808,0,60.02913414,0.076530295,-0.068552501,0.690349404,2.118914918,0.637045671,0.05895043,0.03511455,0.012877279,0.664986581,,,,-0.833561017,0.31587846,-0.453207271,0,0,0,0,0,0,0,,0.008751999,0.00683844,0.004056501,0.004293054,0.04469093,0.011132308,0.646089511,0.049491251,0.006123219,0.671053437,-0.844190603,0.384813583,-0.373176542,0.631030202,-236,402
132194,1.72E+16,220974,36825551498,0,60.02068713,0.076043401,-0.068027145,0.690284573,2.091418684,0.636206847,0.034651198,0.016374449,0.013691596,0.694924815,,,,-0.869819683,0.301011136,-0.390904098,0,0,0,0,0,0,0,,0.010062188,0.007065324,0.004137762,0.004311029,0.031995539,0.012355092,0.667095405,0.047965762,0.006657688,0.672572167,-0.899033974,0.339571264,-0.276458441,0.192967609,503,518
132195,1.72E+16,220975,36825718004,0,60.02659178,0.075841738,-0.067630742,0.690613926,2.055110182,0.634042451,0.009158556,0.014600276,0.013320964,0.69822126,,,,-0.91023073,0.293920229,-0.291703473,0,0,0,0,0,0,0,,0.009778515,0.006700377,0.00413277,0.004330466,0.034070093,0.01298412,0.66263433,0.046529187,0.007000296,0.674774424,-0.929033185,0.286477038,-0.234154324,0.089756243,305,667
132196,1.72E+16,220976,36825884131,0,60.03363885,0.075447844,-0.067300428,0.691049413,2.019562461,0.634781501,-0.023472132,0.013897101,0.013391509,0.701257401,,,,-0.926239378,0.285011061,-0.246676527,0,0,0,0,0,0,0,,0.009482328,0.007279275,0.004064651,0.004360023,0.02907699,0.013197037,0.67251152,0.045063767,0.007347618,0.677470587,-0.947313115,0.283816371,-0.148479391,0.051455475,-3,733
132197,1.72E+16,220977,36826051024,0,60.02130756,0.075041269,-0.066975821,0.691455149,1.984624425,0.630860133,-0.055401044,0.011795758,0.013075093,0.703699996,,,,-0.927629625,0.27824943,-0.249159656,0,0,0,0,0,0,0,,0.010232585,0.006970102,0.004097423,0.004371294,0.026805164,0.014165698,0.676154886,0.043388021,0.007500143,0.679996088,-0.957507882,0.259812044,-0.125205264,0.102315322,178,690
132198,1.72E+16,220978,36826217776,0,60.02324901,0.07437004,-0.066329386,0.692020134,1.953956066,0.624085335,-0.086681001,0.01069149,0.012669523,0.70668519,,,,-0.921359582,0.292372187,-0.256154299,0,0,0,0,0,0,0,,0.010847341,0.006781905,0.004080614,0.004368773,0.022846056,0.013811131,0.683120362,0.041393324,0.007844539,0.68249793,-0.953905931,0.268018412,-0.135017056,0.309770375,108,715
132199,1.72E+16,220979,36826383691,0,60.07290849,0.07375957,-0.065659154,0.692723319,1.914870488,0.606976234,-0.108166938,0.008602003,0.011739694,0.710013628,,,,-0.929016152,0.264447116,-0.25883723,0,0,0,0,0,0,0,,0.00985321,0.006994248,0.004080671,0.00436428,0.019056387,0.013271282,0.688055222,0.038909375,0.007850412,0.684867431,-0.948530094,0.27687165,-0.153729472,0.293958545,3,743
132200,1.72E+16,220980,36826550841,0,60.02957457,0.071670486,-0.064912326,0.696250881,1.903406656,0.59082727,-0.116528945,0.006341101,0.010525702,0.713768812,,,,-0.929573633,0.267393486,-0.25375891,0,0,0,0,0,0,0,,0.010145468,0.00632423,0.004064374,0.004352648,0.016085414,0.012240189,0.693110983,0.035485423,0.007983621,0.688719292,-0.93920408,0.313730122,-0.139531741,0.470767111,-89,709
132201,1.72E+16,220981,36826717213,0,60.03696276,0.069419001,-0.064600927,0.700379181,1.89606123,0.573999215,-0.138686062,0.002652254,0.008885514,0.717553326,,,,-0.928892114,0.272288478,-0.251034711,0,0,0,0,0,0,0,,0.010554228,0.008091331,0.004063382,0.004332357,0.014745524,0.012075528,0.692116868,0.031679949,0.007572166,0.693544609,-0.938002991,0.317832544,-0.138321593,0.605683625,-95,703
132202,1.72E+16,220982,36826884122,0,60.03005505,0.06747942,-0.064224691,0.703010027,1.869583273,0.555884622,-0.172199325,1.24E-05,0.007914257,0.722282661,,,,-0.927227114,0.271985284,-0.257437146,0,0,0,0,0,0,0,,0.009522052,0.00809483,0.00407146,0.004322631,0.014244009,0.012700442,0.68895047,0.027829897,0.007071246,0.698039437,-0.925191158,0.363550213,-0.108869484,0.695514679,-355,664
132203,1.72E+16,220983,36827049700,0,60.05625269,0.06603052,-0.063678331,0.703757911,1.82061269,0.534772997,-0.203513031,0.001050053,0.006728393,0.726357734,,,,-0.928382921,0.277286695,-0.24742118,0,0,0,0,0,0,0,,0.00964395,0.00849704,0.004088346,0.004308861,0.010071348,0.012301819,0.694624024,0.024311561,0.006567696,0.70153839,-0.935757248,0.344573057,-0.075018546,0.653451324,-1013,850
132204,1.72E+16,220984,36827217080,0,60.02865368,0.065392667,-0.063163183,0.703502707,1.765365263,0.512571065,-0.238587355,0.007705858,0.011079318,0.701981324,,,,-0.941996965,0.268281937,-0.201659415,0,0,0,0,0,0,0,,0.009667716,0.008458067,0.004081496,0.004251805,0.00678157,0.011460074,0.697266411,0.02167799,0.005885255,0.704617306,-0.948145385,0.300077957,-0.104754712,0.501570702,-479,846
132205,1.72E+16,220985,36827383903,0,60.03632197,0.064797706,-0.06250515,0.703637704,1.708739626,0.489537699,-0.276889846,0.00326958,0.009976305,0.705907618,,,,-0.943610048,0.263988083,-0.199775799,0,0,0,0,0,0,0,,0.00726211,0.008253067,0.004098792,0.00418835,0.002878456,0.010210188,0.703408827,0.019262921,0.005194115,0.708463624,-0.949402963,0.301161897,-0.089081571,0.245865494,-757,924
132206,1.72E+16,220986,36827550150,0,60.01810546,0.063765409,-0.062027715,0.704068997,1.667813222,0.462943128,-0.304514307,0.000475849,0.008906297,0.709249059,,,,-0.942991636,0.259117064,-0.208866277,0,0,0,0,0,0,0,,0.008377403,0.008101542,0.004119051,0.004130951,0.004174958,0.013230395,0.692186279,0.016444486,0.004179745,0.711631143,-0.945586505,0.313957953,-0.085419931,0.167415664,-791,895
132207,1.72E+16,220987,36827717203,0,60.02503044,0.062273381,-0.061927456,0.704729029,1.635221991,0.445746652,-0.317149422,-0.002244316,0.007904998,0.712128676,,,,-0.937267416,0.279107815,-0.20887465,0,0,0,0,0,0,0,,0.008350976,0.00840943,0.004140345,0.004101468,-0.000475172,0.011062741,0.700964644,0.01399637,0.003332053,0.714236823,-0.955598167,0.290245597,-0.05088847,0.256948411,-2088,1356
132208,1.72E+16,220988,36827883987,0,60.02615139,0.060825108,-0.0618521,0.705273819,1.613656321,0.430136372,-0.331046778,-0.004159422,0.007108345,0.714608311,,,,-0.946445711,0.275788943,-0.167871901,0,0,0,0,0,0,0,,0.008470749,0.008421372,0.00415619,0.004068236,-0.00481172,0.007372889,0.712049678,0.011655186,0.002494505,0.716305469,-0.95034505,0.308910651,-0.037662937,0.307410032,-3201,1566
132209,1.72E+16,220989,36828050229,0,60.03532078,0.059448774,-0.061712562,0.705461362,1.598788523,0.410218702,-0.334782932,-0.006814271,0.006031265,0.716503392,,,,-0.939643683,0.271142566,-0.208689859,0,0,0,0,0,0,0,,0.008205415,0.008487793,0.004156816,0.004057329,-0.00803084,0.005534608,0.717283247,0.009153244,0.001607084,0.717329229,-0.940814426,0.333172645,-0.062162734,0.243926197,-1531,1013
132210,1.72E+16,220990,36828216897,0,60.02252846,0.05815642,-0.061719339,0.705501674,1.586135697,0.398569604,-0.346725937,-0.008288347,0.005151671,0.71790019,,,,-0.938520481,0.271327454,-0.21344957,0,0,0,0,0,0,0,,0.008362404,0.008433043,0.004163099,0.004054706,-0.007656524,0.008453184,0.706264838,0.007211416,0.00086565,0.718447327,-0.948290894,0.30980376,-0.069036302,0.174876124,-1271,1040
132211,1.72E+16,220991,36828383177,0,60.03263774,0.057060517,-0.061880536,0.705600015,1.57468802,0.390347715,-0.352803647,-0.010053132,0.004381016,0.718908365,,,,-0.938555885,0.275571245,-0.207781953,0,0,0,0,0,0,0,,0.008408536,0.008729614,0.004164882,0.004017645,-0.010280751,0.00561225,0.714430479,0.005721298,0.000207367,0.719356506,-0.935148489,0.346054289,-0.075787421,0.173594922,-1052,858
132212,1.72E+16,220992,36828549786,0,60.03425955,0.055812737,-0.062065227,0.705791898,1.56996356,0.38398553,-0.356416482,-0.011660202,0.003709961,0.719453167,,,,-0.944645101,0.266099782,-0.191928475,0,0,0,0,0,0,0,,0.008172457,0.008756362,0.004187366,0.003998181,-0.01173506,0.005486118,0.712313896,0.004126241,-0.000351844,0.719927973,-0.942389859,0.327241908,-0.06938363,0.252361149,-1260,973
132213,1.72E+16,220993,36828716829,0,60.02350921,0.054566742,-0.062356292,0.706133174,1.569304587,0.383711685,-0.352904263,-0.013018272,0.003276779,0.719669223,,,,-0.941630962,0.274006056,-0.195580708,0,0,0,0,0,0,0,,0.008359361,0.008463971,0.004203273,0.003997061,-0.013246153,0.004812425,0.714096299,0.002890919,-0.000611387,0.720170273,-0.939764914,0.336713731,-0.058870786,0.241989225,-1657,1027
132214,1.72E+16,220994,36828883253,0,60.01756514,0.053193409,-0.062534508,0.706473924,1.570850479,0.380999602,-0.348647601,-0.014242769,0.002980876,0.719576664,,,,-0.941324245,0.27132586,-0.200726043,0,0,0,0,0,0,0,,0.008422123,0.00845637,0.004217422,0.003997566,-0.01535784,0.002838742,0.71827485,0.001350658,-0.000875192,0.720269653,-0.936708195,0.341404764,-0.077592166,0.332256585,-1022,869
132215,1.72E+16,220995,36829049821,0,60.02406965,0.05188084,-0.062698018,0.706765091,1.573259678,0.379168761,-0.344981835,-0.016105944,0.002781032,0.719251676,,,,-0.941148607,0.271091753,-0.20186273,0,0,0,0,0,0,0,,0.008340645,0.008310507,0.004248699,0.003996076,-0.017234197,0.002352416,0.719159198,-8.88E-05,-0.001086968,0.720296402,-0.943532288,0.321315012,-0.080644189,0.584184349,-970,924
132216,1.72E+16,220996,36829216549,0,60.02455004,0.050377184,-0.062825734,0.706917482,1.577601689,0.377708648,-0.341531168,-0.018213386,0.002768804,0.718663295,,,,-0.944204091,0.267770165,-0.191775321,0,0,0,0,0,0,0,,0.008494046,0.008138589,0.004264721,0.003994252,-0.019177451,0.002059457,0.719758631,-0.001722456,-0.001246981,0.720091278,-0.935425634,0.34046033,-0.095213686,0.478081077,-652,791
132217,1.72E+16,220997,36829382831,0,60.01720493,0.048660163,-0.062841557,0.707027996,1.585487599,0.376763596,-0.333627804,-0.020123902,0.00295197,0.717706551,,,,-0.953823283,0.254427455,-0.159649036,0,0,0,0,0,0,0,,0.008084282,0.008314727,0.004273798,0.003993064,-0.02088909,0.002668219,0.717913632,-0.003556589,-0.001213672,0.719489079,-0.947325815,0.309725602,-0.081509832,0.794531703,-958,959
132218,1.72E+16,220998,36829548743,0,60.04198936,0.04706093,-0.062820403,0.707073511,1.59739632,0.377924431,-0.332549353,-0.021623523,0.00334038,0.716333739,,,,-0.937025741,0.274195872,-0.216331651,0,0,0,0,0,0,0,,0.008581772,0.008317205,0.00428282,0.003986408,-0.021927746,0.004140677,0.713830124,-0.005222614,-0.001118926,0.718872783,-0.932366434,0.352524879,-0.08011893,0.490798175,-935,813
132219,1.72E+16,220999,36829716239,0,60.01948633,0.045214392,-0.062555036,0.706778925,1.613204233,0.381195753,-0.317112042,-0.023368033,0.004072735,0.714652497,,,,-0.93501977,0.276107709,-0.222491715,0,0,0,0,0,0,0,,0.008421561,0.008364331,0.004296709,0.003984141,-0.024094398,0.004194697,0.714220382,-0.006948175,-0.000499229,0.717171593,-0.936455837,0.337362425,-0.096109624,0.638056755,-628,794
132220,1.72E+16,221000,36829882559,0,60.03127629,0.043238707,-0.062239607,0.70640102,1.630087406,0.384454017,-0.300728293,-0.018632994,0.012515357,0.683383748,,,,-0.949941994,0.267874326,-0.160790401,0,0,0,0,0,0,0,,0.008862537,0.008309945,0.004309799,0.003985686,-0.020234427,0.012517878,0.682835904,-0.008777086,0.000170745,0.715298738,-0.940464028,0.301888722,-0.15617494,0.836013496,29,700
132221,1.72E+16,221001,36830049434,0,60.00532047,0.040846921,-0.062060734,0.706034035,1.66107393,0.387636774,-0.289653203,-0.027245265,0.005250446,0.709946193,,,,-0.949027151,0.259605333,-0.178752725,0,0,0,0,0,0,0,,0.008585947,0.008587247,0.004331874,0.003984878,-0.028168268,0.004992716,0.709828699,-0.011133904,0.000633368,0.712912082,-0.930377669,0.354706284,-0.092632856,0.828430235,-663,753
132222,1.72E+16,221002,36830215849,0,60.02463011,0.038826297,-0.061854633,0.705815648,1.693532414,0.395282655,-0.27224872,-0.029034244,0.00560112,0.706814096,,,,-0.936775506,0.267639065,-0.225435094,0,0,0,0,0,0,0,,0.008406549,0.008374198,0.004354867,0.003984888,-0.029178579,0.006475179,0.704746419,-0.012715956,0.001408594,0.71040088,-0.934377451,0.350136152,-0.06590489,0.573992789,-1328,901
132223,1.72E+16,221003,36830382777,0,60.02252846,0.037084114,-0.061560008,0.705493595,1.723659034,0.397945971,-0.252431776,-0.030093806,0.006289906,0.702563161,,,,-0.902615101,0.285731086,-0.321937458,0,0,0,0,0,0,0,,0.008150944,0.008513437,0.00440743,0.003987126,-0.031420277,0.005941804,0.704420541,-0.014208903,0.002029086,0.707798122,-0.902091099,0.382763568,-0.199308053,0.506778002,252,533
132224,1.72E+16,221004,36830548825,0,60.02651171,0.034900237,-0.06143195,0.704944553,1.764051733,0.40198603,-0.237830412,-0.03112366,0.007138369,0.69799035,,,,-0.849100635,0.315344426,-0.423775889,0,0,0,0,0,0,0,,0.008095767,0.008003852,0.004411366,0.003989204,-0.035765339,0.00446133,0.709819676,-0.016026588,0.002491717,0.704674616,-0.835368038,0.472551764,-0.280811453,0.189052969,509,402
132225,1.72E+16,221005,36830715482,0,60.03443976,0.032782491,-0.061003189,0.704018711,1.805271228,0.402796314,-0.221751629,-0.030724379,0.007771782,0.693098777,,,,-0.793115765,0.335524913,-0.508321174,0,0,0,0,0,0,0,,0.008782393,0.007936537,0.004420406,0.003992359,-0.036288959,0.005053239,0.703005696,-0.017836243,0.00309708,0.701060877,-0.782571403,0.408730653,-0.469596905,0.050577462,29,399
132226,1.72E+16,221006,36830882370,0,60.03235744,0.03105099,-0.060636055,0.702879553,1.836228143,0.402853875,-0.203417264,-0.032267768,0.00740938,0.688032034,,,,-0.761232473,0.325493295,-0.560873638,0,0,0,0,0,0,0,,0.008625488,0.007984139,0.004342104,0.003985261,-0.032978703,0.007748063,0.687539935,-0.019199385,0.003610821,0.697674917,-0.714334386,0.398619912,-0.575176974,0.002660704,430,439
132227,1.72E+16,221007,36831049240,0,60.01978652,0.030038999,-0.060369273,0.700963077,1.867565433,0.406674743,-0.186150541,-0.018580086,0.013208997,0.654836355,,,,-0.675307652,0.396378291,-0.621967705,0,0,0,0,0,0,0,,0.008626653,0.007365979,0.004331384,0.003980504,-0.032186473,0.008232862,0.682389544,-0.019537349,0.004191596,0.693619756,-0.610169203,0.415243294,-0.67473443,0.002841132,736,422
132228,1.72E+16,221008,36831215468,0,60.02859362,0.029128485,-0.060044418,0.699180262,1.902115826,0.404205618,-0.156699908,-0.031190434,0.009317008,0.67861876,,,,-0.642916669,0.335304525,-0.688642892,0,0,0,0,0,0,0,,0.008521234,0.007269112,0.004343134,0.00396385,-0.031808749,0.008226479,0.677549849,-0.01985845,0.004580477,0.688994645,-0.562232756,0.425877539,-0.70888832,0.00265832,840,409
132229,1.72E+16,221009,36831381775,0,60.02805311,0.028284374,-0.059942711,0.697343329,1.929004586,0.403367231,-0.127338477,-0.030682243,0.009237735,0.67396932,,,,-0.640133863,0.28103733,-0.715015144,0,0,0,0,0,0,0,,0.008564766,0.007008847,0.004347442,0.003948477,-0.03113748,0.008538229,0.672732197,-0.01998843,0.004794913,0.684749037,-0.509754753,0.441111367,-0.738627682,0.001418074,937,390
132230,1.72E+16,221010,36831548636,0,60.02300882,0.027527273,-0.059773677,0.695104257,1.957565652,0.399261572,-0.102954737,-0.016613705,0.012308946,0.642390565,,,,-0.631340915,0.295511559,-0.716994817,0,0,0,0,0,0,0,,0.009156235,0.008009117,0.004359606,0.003953423,-0.038462883,0.007370445,0.682681994,-0.020202187,0.004863922,0.680147001,-0.53481147,0.40783053,-0.740034425,0.012271342,883,432
132231,1.72E+16,221011,36831715127,0,60.03405932,0.02644442,-0.059681844,0.693015731,2.000112342,0.389361895,-0.083029263,-0.016317042,0.011346861,0.638304528,,,,-0.661952284,0.290783942,-0.690842872,0,0,0,0,0,0,0,,0.009033483,0.008013761,0.004338316,0.003956289,-0.035045219,0.007641401,0.668049818,-0.020825883,0.004528272,0.675059784,-0.581749299,0.405233753,-0.70523284,0.39918521,813,441
132232,1.72E+16,221012,36831881843,0,60.02821326,0.025655788,-0.059757983,0.691236136,2.029461334,0.379620165,-0.064873909,-0.031776157,0.008678463,0.660690367,,,,-0.606271578,0.333634784,-0.721888222,0,0,0,0,0,0,0,,0.009330137,0.008386448,0.004313393,0.00395827,-0.037341874,0.007214463,0.667153961,-0.021284158,0.0040079,0.670978088,-0.569361864,0.400033449,-0.718192389,0.361747831,836,449
132233,1.72E+16,221013,36832048536,0,60.02571101,0.024897457,-0.059881577,0.690069327,2.061287817,0.373336924,-0.04101334,-0.031687061,0.0079534,0.656728269,,,,-0.582043615,0.34889407,-0.734505383,0,0,0,0,0,0,0,,0.008603004,0.008155088,0.00429578,0.003962557,-0.034116316,0.00644304,0.657209904,-0.021256868,0.003609731,0.667299453,-0.593535977,0.36048686,-0.719558383,0.843902111,811,495
132234,1.72E+16,221014,36832215079,0,60.02941441,0.023937196,-0.059974562,0.688516193,2.090946486,0.363886439,-0.02237334,-0.031993715,0.007491128,0.653005402,,,,-0.59952371,0.337456552,-0.72573714,0,0,0,0,0,0,0,,0.009515681,0.008473994,0.004270619,0.003968031,-0.030989164,0.006458849,0.648643807,-0.021658916,0.003050097,0.663441828,-0.52908555,0.407435988,-0.744355021,0.651162267,932,443
132235,1.72E+16,221015,36832381402,0,60.02859362,0.023183683,-0.060034042,0.687112828,2.118181445,0.355700617,-0.003930236,-0.031814131,0.007463165,0.64963814,,,,-0.597945598,0.315998706,-0.736617865,0,0,0,0,0,0,0,,0.008786974,0.008275822,0.004171724,0.00397459,-0.02918466,0.006404683,0.641937538,-0.021761174,0.002571821,0.659904254,-0.482312377,0.409806941,-0.774230613,0.515110135,1013,439
132236,1.72E+16,221016,36832547943,0,60.01600427,0.022180043,-0.059952715,0.685444517,2.141437814,0.346542634,0.013358084,-0.032083656,0.006963659,0.646221007,,,,-0.587077686,0.301212203,-0.751406015,0,0,0,0,0,0,0,,0.008910997,0.008098715,0.004100494,0.003982578,-0.025836432,0.006289643,0.63259503,-0.022224355,0.002166297,0.656301383,-0.442557466,0.409301248,-0.797881807,0.350715578,1079,439
132237,1.72E+16,221017,36832714925,0,60.02629152,0.021081803,-0.059773463,0.6836846,2.163242597,0.340137856,0.030623392,-0.032437123,0.006629,0.643271271,,,,-0.605072163,0.304545971,-0.735621797,0,0,0,0,0,0,0,,0.008495229,0.007984261,0.004008381,0.003997956,-0.027887731,0.005935172,0.631681645,-0.02262072,0.001989669,0.652777469,-0.413637164,0.419093248,-0.808248196,0.329177052,1114,427
132238,1.72E+16,221018,36832880765,0,60.03590147,0.01999013,-0.059624226,0.682310872,2.181611716,0.334763567,0.045627281,-0.032938691,0.006303927,0.640904173,,,,-0.602214371,0.301209841,-0.739331105,0,0,0,0,0,0,0,,0.008707724,0.008101002,0.003926081,0.004000706,-0.029166856,0.005426842,0.630297883,-0.023067481,0.001828612,0.649915874,-0.413743619,0.435531426,-0.799455186,0.42761752,1111,412
132239,1.72E+16,221019,36833047192,0,60.04487354,0.019053852,-0.059628065,0.681159516,2.192477077,0.33094784,0.051690093,-0.034074587,0.006037756,0.638037375,,,,-0.625824477,0.290875828,-0.723695362,0,0,0,0,0,0,0,,0.008756504,0.007902646,0.00388345,0.004000974,-0.032208787,0.005202219,0.631086951,-0.023700236,0.001607592,0.64796118,-0.479612389,0.429077586,-0.765417783,0.598488867,1017,425
132240,1.72E+16,221020,36833214587,0,60.02525062,0.018156159,-0.059620073,0.680415529,2.201341533,0.325168781,0.059570847,-0.035067756,0.005748594,0.63595256,,,,0,0,0,0,0,0,0,0,0,0,,0.008732056,0.007954135,0.003808876,0.004004028,-0.033955714,0.004935081,0.631119944,-0.024404244,0.001285198,0.646371374,-0.449558587,0.40596287,-0.795670299,0.844733596,1074,465
132241,1.72E+16,221021,36833380876,0,60.03804411,0.017274396,-0.059699597,0.679754841,2.208585839,0.322939627,0.055947887,-0.036101172,0.005444119,0.634898466,,,,-0.618705617,0.273424784,-0.736506787,0,0,0,0,0,0,0,,0.008337881,0.007815618,0.003727018,0.00400722,-0.029950847,0.004051756,0.623123886,-0.025232044,0.001092156,0.645441486,-0.429366019,0.428156668,-0.79518972,0.426826388,1095,426
132242,1.72E+16,221022,36833547614,0,60.02422978,0.016003522,-0.05963867,0.679218982,2.207296628,0.317243751,0.065425852,-0.03801086,0.004604747,0.635558,,,,-0.633094895,0.248607175,-0.733065704,0,0,0,0,0,0,0,,0.008606792,0.007574071,0.003637766,0.003963115,-0.033231713,0.004109849,0.624817421,-0.026603546,0.000819163,0.644443587,-0.419442138,0.440339322,-0.793832208,0.449320972,1101,412
132243,1.72E+16,221023,36833714109,0,60.02747257,0.014658244,-0.059627659,0.678755987,2.203137812,0.30677466,0.067744485,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.00730455,0.006573109,0.003578129,0.003953936,-0.034333333,0.002639809,0.622450319,-0.028547471,0.000245824,0.643709308,-0.448821084,0.353149871,-0.820880505,0.387295842,1084,523
132244,1.72E+16,221024,36833880321,0,60.04100801,0.01332978,-0.059806923,0.678271818,2.197872112,0.299447147,0.076645796,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.00567234,0.004846383,0.003479718,0.003940987,-0.034817017,0.000295785,0.618168852,-0.030209704,-0.000366981,0.642901717,-0.654259825,0.163501693,-0.738384234,0.032417819,750,704
132245,1.72E+16,221025,36834047462,0,60.03558109,0.011651573,-0.059994825,0.678049849,2.192708733,0.293387355,0.071507354,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.0043754,0.002350216,0.00350924,0.003945427,0,0,0,-0.032478858,-0.000880684,0.642866588,0,0,0,0,-1,-1
132246,1.72E+16,221026,36834214241,0,60.02455004,0.010405123,-0.060317821,0.677875863,2.190338959,0.289861563,0.066416705,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.003297464,0.001992402,0.00350924,0.00395135,0,0,0,-0.034093763,-0.001389213,0.642845822,0,0,0,0,-1,-1
132247,1.72E+16,221027,36834380297,0,60.02957457,0.008750183,-0.060543667,0.677790439,2.193388491,0.28468588,0.054352092,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.004185542,0.00242702,0.00350924,0.003992324,0,0,0,-0.03616576,-0.001880408,0.642847406,0,0,0,0,-1,-1
132248,1.72E+16,221028,36834547408,0,60.02457006,0.0067547,-0.060433742,0.677597651,2.192527741,0.274392937,0.048079956,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.00540768,0.004687259,0.00350924,0.004015041,0,0,0,-0.038824198,-0.002346406,0.642551054,0,0,0,0,-1,-1
132249,1.72E+16,221029,36834713903,0,60.02448999,0.005333164,-0.060392583,0.677345198,2.186008171,0.267186656,0.041592446,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.006591652,0.005975148,0.00350924,0.004011799,0,0,0,-0.040962442,-0.002709508,0.64257133,0,0,0,0,-1,-1
132250,1.72E+16,221030,36834880386,0,60.02915416,0.004542147,-0.060129068,0.677177712,2.17781216,0.252801152,0.026322084,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.007205954,0.007042608,0.00350924,0.004011611,-0.04477758,-0.001085944,0.615990307,-0.043060833,-0.003264222,0.642823838,-0.544578009,0.353719296,-0.760471861,0.241942272,929,531
132251,1.72E+16,221031,36835046320,0,60.04435276,0.003938882,-0.059976808,0.677095386,2.171711684,0.245567751,0.012712659,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.006927347,0.00742882,0.00350924,0.00400457,-0.049293606,-0.001200183,0.620661079,-0.04451936,-0.003527605,0.643255647,-0.513420665,0.364386052,-0.776931159,0.271916717,968,520
132252,1.72E+16,221032,36835213466,0,60.03227735,0.002914188,-0.059704448,0.677260493,2.160139648,0.232422814,0.00870199,-0.039080984,-0.001357884,0.60988686,,,,-0.006155005,0.625316124,-0.780347269,0,0,0,0,0,0,0,,0.007269575,0.007700833,0.003488907,0.003815878,-0.05548425,-0.001112143,0.628496532,-0.04663468,-0.004035297,0.643709073,-0.415527884,0.507745176,-0.754673051,0.052145567,1064,346
132253,1.72E+16,221033,36835379749,0,60.03307823,0.001796588,-0.059381856,0.677382971,2.150307102,0.221793967,0.003019778,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0.007726107,0.008405886,0.00347297,0.003778654,-0.062559719,-0.001367941,0.636621451,-0.048697471,-0.004350508,0.644190381,-0.434632915,0.470870981,-0.767707463,0.363417119,1029,390
